restaurant_id,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active
REST05512,Sri Kitchen Mahal,Bengaluru,Pizza,Restaurant,16-25,N
REST10649,Royal Sweets Delight,Chennai,North Indian,Restaurant,26-40,Y
REST14422,Sri Grill Adda,Delhi,Chinese,Restaurant,<=15,Y
REST16307,Delhi House Heaven,Delhi,Fast Food,Restaurant,<=15,Y
REST04231,Classic Wraps Palace,Pune,Fast Food,Restaurant,16-25,Y
REST05444,Flavours of Delights Mahal,Kolkata,Biryani,Restaurant,16-25,Y
REST16372,Sri Biryani Heaven,Kolkata,North Indian,Cloud Kitchen,16-25,Y
REST02551,Kolkata House Cafe,Delhi,Chinese,Restaurant,16-25,Y
REST03300,Royal Grill Nest,Bengaluru,Chinese,Restaurant,<=15,Y
REST05579,Classic Mess Palace,Ahmedabad,Biryani,Restaurant,>40,Y
REST12696,Madras Sweets Palace,Ahmedabad,North Indian,Restaurant,16-25,Y
REST15258,Punjabi Pizza Corner,Bengaluru,Chinese,Cloud Kitchen,<=15,Y
REST01296,Thindi Mane Biryani Heaven,Bengaluru,Fast Food,Cloud Kitchen,26-40,N
REST09370,Tandoori Pizza Palace,Mumbai,North Indian,Restaurant,>40,Y
REST18638,Urban Delights Darbar,Delhi,South Indian,Restaurant,16-25,Y
REST06406,Taste of Delights Palace,Kolkata,Chinese,Restaurant,16-25,Y
REST07154,Royal Paratha Point,Bengaluru,Fast Food,Restaurant,16-25,Y
REST17948,Hot & Crispy Wraps Mahal,Bengaluru,Biryani,Restaurant,26-40,Y
REST16860,Sri Express Central,Pune,North Indian,Restaurant,26-40,Y
REST14035,Classic Curry Point,Bengaluru,Chinese,Cloud Kitchen,<=15,Y
REST00716,Annapurna Biryani Clouds,Delhi,South Indian,Cloud Kitchen,>40,Y
REST00253,Hot & Crispy Cafe Zone,Mumbai,Biryani,Cloud Kitchen,16-25,Y
REST05533,Hot & Crispy Curry Bhojanalay,Mumbai,Pizza,Restaurant,<=15,Y
REST15105,Fresh Paratha Point,Chennai,North Indian,Restaurant,16-25,N
REST08167,Classic House Bhojanalay,Mumbai,Pizza,Restaurant,16-25,N
REST09160,Classic House Darbar,Kolkata,North Indian,Cloud Kitchen,<=15,Y
REST17117,Punjabi Cafe Corner,Kolkata,Biryani,Cloud Kitchen,16-25,Y
REST17076,Flavours of Grill Stop,Pune,Healthy,Cloud Kitchen,>40,Y
REST13056,Thindi Mane Thali Hub,Bengaluru,South Indian,Restaurant,<=15,N
REST14053,Madras Express Central,Mumbai,South Indian,Cloud Kitchen,16-25,Y
REST18770,Classic Delights Central,Delhi,North Indian,Restaurant,26-40,Y
REST04096,Classic Darshini Hub,Kolkata,Pizza,Restaurant,<=15,Y
REST00294,Kolkata Delights Delight,Chennai,Fast Food,Restaurant,<=15,Y
REST08324,Urban Tandoor Central,Bengaluru,Pizza,Restaurant,16-25,Y
REST18084,Namma Mess Hub,Kolkata,North Indian,Restaurant,16-25,Y
REST05895,Thindi Mane Biryani Palace,Delhi,South Indian,Cloud Kitchen,<=15,Y
REST12210,Royal Express Darbar,Bengaluru,South Indian,Restaurant,<=15,Y
REST01284,Fresh Curry Bhojanalay,Mumbai,Pizza,Cloud Kitchen,<=15,Y
REST14657,Madras Sweets Nest,Pune,Chinese,Restaurant,16-25,Y
REST13193,Namma Kitchen Point,Bengaluru,Desserts,Restaurant,26-40,Y
REST14441,Sri Tandoor Adda,Ahmedabad,North Indian,Restaurant,>40,Y
REST02256,Tandoori Darshini Nest,Bengaluru,Fast Food,Restaurant,>40,N
REST17996,Annapurna Tandoor Nest,Mumbai,Biryani,Restaurant,16-25,Y
REST07778,Flavours of Express Mahal,Kolkata,South Indian,Restaurant,<=15,Y
REST00157,Sri Kitchen Zone,Kolkata,Fast Food,Restaurant,16-25,Y
REST13835,Taste of Biryani Heaven,Kolkata,Desserts,Cloud Kitchen,16-25,Y
REST03096,Kolkata Express Stop,Bengaluru,North Indian,Restaurant,16-25,Y
REST00405,Taste of Paratha Palace,Bengaluru,Healthy,Restaurant,<=15,Y
REST15124,Classic Darshini Hub,Mumbai,Fast Food,Restaurant,>40,Y
REST05406,Sri Delights Heaven,Ahmedabad,South Indian,Restaurant,16-25,Y
REST09046,Bombay Curry Point,Chennai,Chinese,Cloud Kitchen,16-25,Y
REST11014,Hot & Crispy Kitchen Clouds,Chennai,North Indian,Restaurant,<=15,Y
REST01511,Bombay Darshini Central,Mumbai,North Indian,Cloud Kitchen,26-40,Y
REST10579,Kolkata Tandoor Darbar,Delhi,Fast Food,Restaurant,26-40,Y
REST16536,Namma Cafe Delight,Hyderabad,North Indian,Cloud Kitchen,26-40,Y
REST07431,Spicy Grill Adda,Bengaluru,Desserts,Restaurant,16-25,Y
REST07572,Tandoori House Cafe,Pune,North Indian,Cloud Kitchen,<=15,Y
REST19723,Royal Sweets Central,Ahmedabad,Pizza,Restaurant,16-25,Y
REST13292,Grand Pizza Palace,Bengaluru,Biryani,Restaurant,>40,Y
REST16327,Namma Thali Zone,Ahmedabad,North Indian,Restaurant,<=15,Y
REST18633,Sri Kitchen Heaven,Hyderabad,Healthy,Restaurant,16-25,Y
REST09921,Flavours of Biryani Point,Mumbai,North Indian,Restaurant,>40,Y
REST18720,Royal Pizza Point,Mumbai,Desserts,Restaurant,16-25,Y
REST06883,Spicy Mess Darbar,Bengaluru,Pizza,Restaurant,<=15,Y
REST15567,Spicy Tandoor Bhojanalay,Mumbai,Biryani,Restaurant,16-25,Y
REST17267,Grand Curry Central,Delhi,Biryani,Restaurant,<=15,Y
REST14060,Madras Thali Corner,Delhi,North Indian,Restaurant,>40,Y
REST08346,Grand Sweets Palace,Mumbai,Fast Food,Restaurant,16-25,Y
REST12032,Delhi Tandoor Delight,Hyderabad,Chinese,Restaurant,<=15,Y
REST13382,Fresh Thali Zone,Bengaluru,Pizza,Restaurant,16-25,Y
REST10426,Grand Tandoor Nest,Hyderabad,Desserts,Restaurant,26-40,Y
REST19555,Fresh Thali Stop,Mumbai,North Indian,Restaurant,26-40,Y
REST19363,Delhi Thali Delight,Bengaluru,South Indian,Restaurant,26-40,Y
REST03885,Sri Paratha Mahal,Chennai,Pizza,Cloud Kitchen,26-40,Y
REST14341,Urban Biryani Palace,Bengaluru,Pizza,Restaurant,16-25,Y
REST12507,Classic Cafe Central,Bengaluru,South Indian,Cloud Kitchen,26-40,N
REST19434,Classic House Mahal,Bengaluru,Pizza,Cloud Kitchen,16-25,Y
REST10333,Sri Express Hub,Delhi,Chinese,Restaurant,16-25,Y
REST08991,Bombay Thali Hub,Bengaluru,North Indian,Cloud Kitchen,>40,Y
REST06033,Sri Biryani Zone,Bengaluru,South Indian,Restaurant,>40,Y
REST00708,Bombay Biryani Zone,Hyderabad,North Indian,Restaurant,16-25,Y
REST19480,Thindi Mane Express Palace,Mumbai,Pizza,Cloud Kitchen,16-25,N
REST13941,Punjabi Paratha Zone,Bengaluru,Desserts,Cloud Kitchen,16-25,Y
REST05898,Urban Delights Bhojanalay,Pune,South Indian,Restaurant,16-25,Y
REST19782,Fresh Thali Heaven,Delhi,Fast Food,Cloud Kitchen,<=15,Y
REST11364,Kolkata Darshini Nest,Pune,North Indian,Restaurant,26-40,Y
REST10871,Classic Mess Adda,Kolkata,Fast Food,Restaurant,<=15,Y
REST04627,Punjabi Tandoor Central,Hyderabad,North Indian,Restaurant,16-25,Y
REST03568,Taste of Express Mahal,Chennai,North Indian,Cloud Kitchen,<=15,Y
REST19161,Annapurna Express Delight,Delhi,South Indian,Cloud Kitchen,16-25,Y
REST01834,Kolkata House Bhojanalay,Ahmedabad,North Indian,Restaurant,26-40,Y
REST10353,Namma Express Heaven,Delhi,Pizza,Cloud Kitchen,<=15,Y
REST11893,Delhi Kitchen Darbar,Mumbai,Chinese,Restaurant,<=15,Y
REST16485,Flavours of House Central,Delhi,Desserts,Restaurant,>40,Y
REST06801,Sri Kitchen Point,Chennai,North Indian,Restaurant,<=15,N
REST12794,Grand Cafe Stop,Delhi,North Indian,Restaurant,26-40,Y
REST10577,Fresh Cafe Delight,Hyderabad,Biryani,Restaurant,<=15,Y
REST06910,Taste of Mess Stop,Mumbai,North Indian,Restaurant,16-25,Y
REST13947,Flavours of Express Palace,Hyderabad,Chinese,Restaurant,16-25,Y
REST04088,Urban Biryani Adda,Delhi,South Indian,Restaurant,16-25,Y
REST05795,Annapurna Mess Point,Pune,Chinese,Restaurant,<=15,Y
REST01634,Classic Darshini Bhojanalay,Hyderabad,Desserts,Cloud Kitchen,<=15,Y
REST09845,Annapurna Pizza Corner,Mumbai,South Indian,Cloud Kitchen,26-40,Y
REST18909,Spicy Pizza Clouds,Bengaluru,Chinese,Restaurant,16-25,Y
REST18134,Bombay Mess Delight,Bengaluru,Chinese,Restaurant,26-40,Y
REST08048,Hot & Crispy Wraps Mahal,Pune,Biryani,Restaurant,>40,Y
REST08370,Tandoori Grill Mahal,Mumbai,Biryani,Restaurant,<=15,Y
REST15845,Thindi Mane Tandoor Delight,Hyderabad,North Indian,Restaurant,<=15,Y
REST18916,Annapurna Wraps Stop,Ahmedabad,Pizza,Restaurant,26-40,Y
REST08524,Royal Sweets Nest,Pune,Pizza,Restaurant,>40,Y
REST17354,Namma Thali Zone,Chennai,Fast Food,Restaurant,16-25,Y
REST01300,Hot & Crispy Darshini Darbar,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
REST03329,Madras Tandoor Mahal,Bengaluru,Biryani,Cloud Kitchen,16-25,N
REST14604,Urban Mess Palace,Hyderabad,Biryani,Restaurant,26-40,Y
REST03296,Delhi Express Corner,Delhi,South Indian,Cloud Kitchen,16-25,Y
REST08154,Tandoori Pizza Corner,Hyderabad,Biryani,Restaurant,16-25,Y
REST17285,Annapurna House Stop,Bengaluru,North Indian,Restaurant,26-40,N
REST09703,Flavours of Thali Corner,Kolkata,Biryani,Restaurant,26-40,Y
REST00713,Annapurna Curry Central,Bengaluru,South Indian,Restaurant,26-40,Y
REST16644,Punjabi Pizza Bhojanalay,Chennai,South Indian,Restaurant,16-25,Y
REST06185,Classic Cafe Corner,Bengaluru,Fast Food,Cloud Kitchen,26-40,Y
REST18658,Fresh Wraps Point,Bengaluru,Desserts,Restaurant,16-25,Y
REST08072,Spicy Grill Nest,Chennai,Chinese,Restaurant,<=15,N
REST08741,Sri Sweets Corner,Chennai,South Indian,Cloud Kitchen,26-40,Y
REST04571,Flavours of Biryani Delight,Bengaluru,Biryani,Restaurant,>40,Y
REST08431,Kolkata Darshini Bhojanalay,Ahmedabad,Pizza,Restaurant,16-25,Y
REST02790,Kolkata Sweets Delight,Bengaluru,Pizza,Restaurant,26-40,Y
REST19895,Classic Mess Corner,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
REST07175,Annapurna Thali Stop,Kolkata,North Indian,Cloud Kitchen,16-25,Y
REST13028,Namma Pizza Darbar,Bengaluru,North Indian,Restaurant,>40,Y
REST04380,Classic Biryani Mahal,Chennai,Biryani,Restaurant,16-25,Y
REST11420,Annapurna Biryani Hub,Bengaluru,Chinese,Restaurant,<=15,Y
REST01144,Urban Tandoor Palace,Ahmedabad,Biryani,Cloud Kitchen,<=15,Y
REST06160,Sri Paratha Zone,Chennai,South Indian,Restaurant,>40,Y
REST17400,Hot & Crispy Delights Nest,Mumbai,Desserts,Cloud Kitchen,16-25,Y
REST14184,Grand Thali Point,Delhi,South Indian,Restaurant,<=15,Y
REST06458,Thindi Mane Express Hub,Kolkata,Fast Food,Restaurant,<=15,Y
REST13694,Namma Delights Zone,Delhi,North Indian,Restaurant,16-25,Y
REST19709,Bombay Wraps Stop,Chennai,North Indian,Restaurant,<=15,Y
REST18316,Urban Grill Adda,Pune,North Indian,Restaurant,16-25,Y
REST06597,Grand Mess Corner,Ahmedabad,Pizza,Cloud Kitchen,26-40,Y
REST07887,Hot & Crispy Darshini Zone,Bengaluru,Pizza,Restaurant,>40,Y
REST18740,Tandoori Thali Zone,Delhi,Biryani,Restaurant,26-40,Y
REST06541,Annapurna House Bhojanalay,Hyderabad,Chinese,Restaurant,26-40,Y
REST08843,Annapurna Grill Mahal,Bengaluru,Pizza,Restaurant,<=15,Y
REST12732,Punjabi Curry Darbar,Delhi,Pizza,Cloud Kitchen,16-25,Y
REST15521,Sri Darshini Adda,Hyderabad,South Indian,Restaurant,16-25,Y
REST04597,Urban Darshini Stop,Chennai,Chinese,Restaurant,16-25,Y
REST08556,Thindi Mane Biryani Heaven,Delhi,Biryani,Cloud Kitchen,26-40,Y
REST02996,Hot & Crispy Kitchen Clouds,Delhi,Fast Food,Restaurant,26-40,Y
REST04060,Hot & Crispy Curry Stop,Bengaluru,Desserts,Restaurant,16-25,Y
REST13029,Thindi Mane Delights Palace,Mumbai,Pizza,Cloud Kitchen,16-25,Y
REST01657,Hot & Crispy Kitchen Corner,Mumbai,Desserts,Restaurant,>40,Y
REST01965,Royal Delights Heaven,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
REST11592,Spicy Darshini Clouds,Pune,Pizza,Restaurant,26-40,Y
REST09069,Grand Pizza Heaven,Bengaluru,Pizza,Cloud Kitchen,>40,Y
REST03764,Sri Kitchen Delight,Chennai,Desserts,Restaurant,16-25,Y
REST17506,Namma Kitchen Hub,Mumbai,South Indian,Restaurant,>40,Y
REST14600,Taste of Sweets Palace,Delhi,North Indian,Restaurant,26-40,Y
REST14400,Bombay Grill Delight,Bengaluru,Biryani,Restaurant,16-25,Y
REST13845,Kolkata Wraps Hub,Bengaluru,Chinese,Cloud Kitchen,<=15,N
REST09050,Grand Wraps Clouds,Delhi,Fast Food,Restaurant,26-40,Y
REST00293,Namma Kitchen Bhojanalay,Ahmedabad,South Indian,Restaurant,16-25,Y
REST18277,Namma Pizza Heaven,Pune,South Indian,Restaurant,16-25,Y
REST10725,Bombay Express Central,Bengaluru,South Indian,Restaurant,26-40,Y
REST19542,Urban Paratha Adda,Ahmedabad,Chinese,Restaurant,<=15,Y
REST19589,Grand Darshini Nest,Bengaluru,Pizza,Restaurant,16-25,Y
REST02546,Kolkata Grill Mahal,Hyderabad,Pizza,Restaurant,26-40,Y
REST13346,Spicy Paratha Corner,Chennai,Chinese,Cloud Kitchen,16-25,Y
REST19222,Classic Paratha Corner,Ahmedabad,Chinese,Restaurant,16-25,Y
REST14565,Kolkata Paratha Mahal,Delhi,South Indian,Cloud Kitchen,16-25,Y
REST09102,Grand Mess Darbar,Kolkata,South Indian,Restaurant,26-40,Y
REST07333,Namma Wraps Heaven,Ahmedabad,South Indian,Cloud Kitchen,16-25,Y
REST05901,Bombay Darshini Stop,Delhi,Healthy,Restaurant,<=15,Y
REST15699,Madras House Cafe,Ahmedabad,North Indian,Cloud Kitchen,>40,Y
REST16672,Madras Mess Central,Pune,South Indian,Restaurant,16-25,Y
REST01670,Thindi Mane Curry Delight,Bengaluru,Biryani,Restaurant,16-25,Y
REST07534,Kolkata Grill Central,Chennai,South Indian,Restaurant,16-25,N
REST16535,Bombay Delights Delight,Mumbai,South Indian,Restaurant,16-25,Y
REST01762,Hot & Crispy Sweets Corner,Mumbai,Chinese,Restaurant,16-25,Y
REST16611,Classic Delights Point,Bengaluru,Biryani,Restaurant,<=15,Y
REST05352,Bombay Darshini Mahal,Chennai,North Indian,Cloud Kitchen,<=15,Y
REST14094,Urban Pizza Bhojanalay,Bengaluru,South Indian,Cloud Kitchen,26-40,N
REST02387,Annapurna Express Palace,Bengaluru,North Indian,Restaurant,26-40,Y
REST13038,Royal Delights Stop,Bengaluru,Healthy,Restaurant,16-25,Y
REST10685,Fresh Wraps Cafe,Bengaluru,North Indian,Restaurant,<=15,Y
REST06016,Annapurna Cafe Stop,Bengaluru,North Indian,Restaurant,16-25,Y
REST05450,Grand Delights Adda,Bengaluru,North Indian,Cloud Kitchen,<=15,N
REST09945,Spicy Darshini Point,Chennai,Biryani,Restaurant,16-25,Y
REST10811,Tandoori Delights Heaven,Bengaluru,South Indian,Cloud Kitchen,<=15,N
REST18779,Flavours of Pizza Corner,Pune,Healthy,Cloud Kitchen,16-25,Y
REST12676,Royal Sweets Central,Delhi,Biryani,Restaurant,<=15,Y
REST14116,Namma Pizza Central,Pune,Healthy,Restaurant,16-25,Y
REST13412,Punjabi Darshini Palace,Ahmedabad,Biryani,Restaurant,<=15,Y
REST10283,Classic Mess Bhojanalay,Chennai,Biryani,Restaurant,16-25,N
REST19149,Bombay House Heaven,Hyderabad,Pizza,Cloud Kitchen,26-40,Y
REST07932,Royal Mess Palace,Kolkata,North Indian,Cloud Kitchen,26-40,Y
REST09586,Classic Curry Clouds,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
REST16233,Punjabi Tandoor Central,Chennai,Healthy,Restaurant,16-25,Y
REST09481,Kolkata House Zone,Delhi,North Indian,Cloud Kitchen,26-40,N
REST02562,Kolkata House Zone,Kolkata,North Indian,Cloud Kitchen,16-25,Y
REST15933,Flavours of Darshini Cafe,Hyderabad,North Indian,Restaurant,26-40,N
REST08749,Royal Curry Stop,Mumbai,North Indian,Cloud Kitchen,16-25,Y
REST07901,Urban Tandoor Hub,Mumbai,South Indian,Restaurant,<=15,N
REST01832,Flavours of Kitchen Mahal,Pune,Pizza,Restaurant,>40,Y
REST18261,Punjabi Delights Stop,Chennai,South Indian,Restaurant,16-25,Y
REST10421,Punjabi Darshini Nest,Delhi,North Indian,Restaurant,16-25,Y
REST19275,Flavours of Cafe Hub,Delhi,South Indian,Restaurant,26-40,Y
REST14820,Annapurna Tandoor Clouds,Ahmedabad,Chinese,Cloud Kitchen,26-40,Y
REST03108,Urban Cafe Adda,Delhi,Biryani,Restaurant,16-25,Y
REST06316,Tandoori Pizza Clouds,Hyderabad,Fast Food,Restaurant,<=15,Y
REST04882,Spicy House Bhojanalay,Hyderabad,Fast Food,Restaurant,16-25,Y
REST06716,Tandoori Curry Heaven,Kolkata,Fast Food,Restaurant,16-25,Y
REST14482,Namma Thali Bhojanalay,Delhi,North Indian,Restaurant,<=15,Y
REST16515,Taste of Sweets Corner,Delhi,Healthy,Restaurant,16-25,Y
REST00109,Tandoori Biryani Adda,Delhi,North Indian,Restaurant,>40,Y
REST11762,Tandoori House Corner,Bengaluru,Desserts,Restaurant,26-40,N
REST15001,Sri Grill Delight,Hyderabad,South Indian,Restaurant,>40,Y
REST19692,Tandoori Thali Corner,Bengaluru,Chinese,Cloud Kitchen,<=15,Y
REST18603,Spicy Biryani Heaven,Hyderabad,Pizza,Restaurant,26-40,Y
REST09983,Fresh Darshini Bhojanalay,Delhi,Biryani,Cloud Kitchen,16-25,Y
REST17904,Namma Wraps Palace,Delhi,North Indian,Restaurant,>40,Y
REST15281,Royal Darshini Point,Mumbai,Fast Food,Restaurant,16-25,Y
REST10367,Thindi Mane Curry Point,Bengaluru,Desserts,Restaurant,<=15,Y
REST05662,Namma Tandoor Zone,Ahmedabad,Chinese,Restaurant,>40,Y
REST14456,Grand Wraps Stop,Mumbai,North Indian,Restaurant,>40,Y
REST09659,Hot & Crispy Tandoor Darbar,Delhi,Biryani,Restaurant,16-25,Y
REST14079,Annapurna Express Stop,Bengaluru,Pizza,Restaurant,>40,Y
REST11900,Urban Tandoor Point,Mumbai,Biryani,Restaurant,<=15,Y
REST04663,Royal Sweets Stop,Chennai,Chinese,Restaurant,26-40,Y
REST04066,Tandoori Pizza Delight,Kolkata,Healthy,Cloud Kitchen,16-25,Y
REST07628,Punjabi Thali Delight,Pune,Chinese,Restaurant,>40,Y
REST16303,Delhi Mess Palace,Pune,Biryani,Restaurant,16-25,Y
REST13932,Sri Thali Nest,Bengaluru,Desserts,Restaurant,>40,N
REST06226,Flavours of Thali Delight,Pune,Healthy,Restaurant,26-40,Y
REST12128,Classic Kitchen Adda,Mumbai,Biryani,Cloud Kitchen,16-25,Y
REST13569,Hot & Crispy Delights Delight,Delhi,Chinese,Restaurant,>40,Y
REST05910,Tandoori Thali Heaven,Delhi,Pizza,Cloud Kitchen,<=15,Y
REST16405,Punjabi Curry Zone,Bengaluru,South Indian,Restaurant,<=15,Y
REST06417,Thindi Mane Thali Corner,Bengaluru,South Indian,Restaurant,26-40,Y
REST16101,Namma Wraps Central,Bengaluru,Chinese,Restaurant,16-25,Y
REST01852,Annapurna Paratha Heaven,Chennai,North Indian,Restaurant,26-40,Y
REST03270,Sri Kitchen Zone,Delhi,Healthy,Restaurant,16-25,Y
REST03054,Madras Paratha Hub,Hyderabad,Chinese,Restaurant,16-25,Y
REST15249,Classic House Delight,Bengaluru,South Indian,Restaurant,16-25,Y
REST03565,Spicy Tandoor Delight,Ahmedabad,North Indian,Restaurant,<=15,Y
REST17516,Classic Express Cafe,Mumbai,Desserts,Restaurant,16-25,Y
REST19636,Taste of Pizza Clouds,Bengaluru,North Indian,Restaurant,>40,Y
REST16207,Bombay Wraps Mahal,Bengaluru,South Indian,Restaurant,16-25,Y
REST10962,Spicy Delights Bhojanalay,Bengaluru,Biryani,Restaurant,16-25,Y
REST14655,Urban Curry Heaven,Mumbai,Chinese,Restaurant,<=15,N
REST16390,Flavours of Delights Hub,Bengaluru,North Indian,Restaurant,16-25,Y
REST10697,Kolkata Sweets Mahal,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
REST12603,Bombay Paratha Central,Bengaluru,Pizza,Restaurant,26-40,Y
REST19588,Taste of Cafe Adda,Pune,North Indian,Restaurant,16-25,Y
REST15642,Classic Express Point,Delhi,Fast Food,Restaurant,26-40,Y
REST01343,Punjabi Cafe Central,Delhi,Biryani,Cloud Kitchen,26-40,Y
REST08937,Grand Wraps Heaven,Delhi,South Indian,Cloud Kitchen,<=15,Y
REST13109,Taste of Pizza Corner,Mumbai,Chinese,Restaurant,26-40,Y
REST12834,Spicy Grill Delight,Hyderabad,Chinese,Restaurant,16-25,Y
REST04413,Madras Thali Point,Delhi,Chinese,Restaurant,26-40,Y
REST00200,Urban Express Corner,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
REST18843,Sri Paratha Cafe,Bengaluru,South Indian,Cloud Kitchen,<=15,Y
REST12691,Urban Pizza Heaven,Hyderabad,Biryani,Restaurant,16-25,Y
REST18905,Sri Wraps Palace,Bengaluru,Desserts,Cloud Kitchen,16-25,Y
REST07577,Bombay Wraps Darbar,Chennai,Biryani,Restaurant,26-40,Y
REST07267,Madras Wraps Clouds,Bengaluru,Healthy,Restaurant,<=15,Y
REST11534,Thindi Mane Pizza Zone,Chennai,North Indian,Restaurant,>40,Y
REST15948,Grand Cafe Bhojanalay,Delhi,Chinese,Cloud Kitchen,16-25,Y
REST14366,Grand Sweets Nest,Bengaluru,Biryani,Restaurant,16-25,Y
REST17353,Tandoori Pizza Delight,Delhi,Biryani,Cloud Kitchen,<=15,Y
REST10963,Punjabi Wraps Point,Pune,North Indian,Restaurant,16-25,Y
REST07873,Spicy Mess Hub,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
REST06059,Punjabi Kitchen Heaven,Chennai,Biryani,Restaurant,26-40,N
REST04546,Delhi Delights Clouds,Bengaluru,North Indian,Restaurant,>40,Y
REST13261,Delhi Delights Darbar,Bengaluru,Pizza,Restaurant,26-40,Y
REST15992,Thindi Mane Express Clouds,Chennai,South Indian,Restaurant,<=15,Y
REST11806,Classic Tandoor Bhojanalay,Bengaluru,Biryani,Restaurant,26-40,Y
REST04176,Bombay Pizza Heaven,Kolkata,Fast Food,Restaurant,>40,Y
REST06290,Taste of Thali Palace,Bengaluru,Desserts,Restaurant,16-25,Y
REST02531,Namma Darshini Mahal,Chennai,North Indian,Restaurant,<=15,Y
REST13404,Taste of Sweets Darbar,Hyderabad,South Indian,Restaurant,26-40,N
REST01095,Spicy Wraps Darbar,Bengaluru,Pizza,Restaurant,26-40,Y
REST02312,Namma Delights Clouds,Delhi,Desserts,Cloud Kitchen,16-25,Y
REST19374,Punjabi Tandoor Clouds,Bengaluru,Healthy,Restaurant,>40,Y
REST13870,Fresh Pizza Bhojanalay,Mumbai,Chinese,Restaurant,<=15,Y
REST03982,Thindi Mane Paratha Zone,Chennai,Biryani,Restaurant,>40,Y
REST06462,Fresh Kitchen Darbar,Kolkata,Pizza,Restaurant,>40,Y
REST06391,Classic Curry Corner,Hyderabad,Pizza,Cloud Kitchen,16-25,Y
REST00803,Royal Delights Adda,Chennai,Desserts,Restaurant,16-25,N
REST18883,Annapurna Express Point,Ahmedabad,North Indian,Cloud Kitchen,26-40,Y
REST02425,Punjabi Pizza Corner,Chennai,Pizza,Cloud Kitchen,26-40,Y
REST12086,Spicy Tandoor Palace,Delhi,Fast Food,Restaurant,16-25,Y
REST04197,Taste of House Corner,Chennai,Healthy,Restaurant,26-40,Y
REST13915,Fresh Cafe Nest,Bengaluru,Biryani,Restaurant,>40,Y
REST04860,Royal Tandoor Cafe,Pune,Desserts,Cloud Kitchen,<=15,Y
REST07170,Tandoori Tandoor Clouds,Mumbai,Healthy,Restaurant,26-40,Y
REST14505,Namma Thali Cafe,Hyderabad,Fast Food,Restaurant,<=15,Y
REST03456,Urban Biryani Stop,Chennai,Fast Food,Restaurant,<=15,Y
REST06055,Grand Sweets Cafe,Bengaluru,Biryani,Restaurant,16-25,Y
REST10759,Punjabi House Darbar,Chennai,South Indian,Cloud Kitchen,16-25,Y
REST15566,Royal Delights Clouds,Bengaluru,North Indian,Restaurant,16-25,Y
REST19583,Bombay Express Nest,Mumbai,Fast Food,Cloud Kitchen,16-25,Y
REST06258,Sri Biryani Heaven,Hyderabad,Fast Food,Restaurant,26-40,Y
REST07277,Sri Cafe Delight,Bengaluru,North Indian,Restaurant,26-40,Y
REST18458,Annapurna Curry Palace,Chennai,Fast Food,Restaurant,<=15,Y
REST18405,Bombay Tandoor Stop,Mumbai,Desserts,Restaurant,16-25,Y
REST07292,Tandoori Tandoor Darbar,Hyderabad,Desserts,Restaurant,16-25,Y
REST17596,Annapurna Cafe Palace,Hyderabad,Desserts,Restaurant,26-40,Y
REST15414,Punjabi Paratha Darbar,Hyderabad,South Indian,Restaurant,26-40,Y
REST10039,Urban Tandoor Hub,Delhi,North Indian,Restaurant,<=15,Y
REST09347,Bombay House Heaven,Bengaluru,Chinese,Restaurant,<=15,Y
REST07418,Tandoori Express Stop,Hyderabad,South Indian,Cloud Kitchen,>40,Y
REST19578,Kolkata Curry Darbar,Pune,North Indian,Restaurant,<=15,Y
REST18438,Spicy Tandoor Darbar,Mumbai,South Indian,Restaurant,<=15,Y
REST17313,Sri Biryani Clouds,Delhi,Fast Food,Restaurant,26-40,Y
