order_id,actual_delivery_time_mins,expected_delivery_time_mins,distance_km
ORD202504005239,33,34,1.6
ORD202504006850,32,34,6.3
ORD202504008655,40,41,1.6
ORD202504012337,33,30,1.4
ORD202504013874,38,41,4.9
ORD202504006432,49,42,3.9
ORD202504020405,49,37,2.3
ORD202504016967,47,40,5.1
ORD202504004985,43,35,6.6
ORD202504004867,44,32,2.9
ORD202504000577,42,38,3.6
ORD202504022352,36,31,1.2
ORD202504011321,33,32,7.8
ORD202504009648,48,35,7.8
ORD202504002539,47,45,6.7
ORD202504004493,42,44,6.6
ORD202504005062,46,43,6.0
ORD202504019907,46,45,3.8
ORD202504006874,28,34,5.3
ORD202504005454,38,37,3.8
ORD202504023516,39,39,6.6
ORD202504014330,49,43,6.3
ORD202504001174,46,41,4.7
ORD202504006915,44,31,5.0
ORD202504021116,49,42,8.0
ORD202504016602,32,42,4.7
ORD202504003788,43,33,2.8
ORD202504020301,55,43,7.2
ORD202504002095,48,32,1.0
ORD202504024215,31,40,3.7
ORD202504010840,45,43,2.1
ORD202504001075,46,44,5.4
ORD202504011237,35,42,6.1
ORD202504017961,31,44,1.7
ORD202504024757,53,31,1.7
ORD202504021131,37,36,1.7
ORD202504018349,40,31,1.9
ORD202504006271,46,41,7.2
ORD202504016894,41,42,8.0
ORD202504008673,55,31,3.0
ORD202504020598,38,41,5.5
ORD202504003929,41,44,3.0
ORD202504012253,33,43,6.8
ORD202504016253,31,45,5.4
ORD202504005884,43,35,1.4
ORD202504008023,44,38,5.5
ORD202504003574,42,40,5.7
ORD202504020626,35,35,4.7
ORD202504017615,27,36,5.7
ORD202504003222,30,43,2.4
ORD202504004901,37,34,6.1
ORD202504019659,25,35,7.6
ORD202504023783,42,33,7.3
ORD202504003823,41,38,2.0
ORD202504022890,44,38,5.4
ORD202504001134,39,37,3.5
ORD202504020673,53,41,2.3
ORD202504009291,48,30,1.7
ORD202504018090,31,38,3.2
ORD202504008360,48,45,2.8
ORD202504008169,42,45,6.6
ORD202504018797,25,36,3.9
ORD202504001690,40,36,4.1
ORD202504015216,49,41,3.7
ORD202504016934,46,31,2.3
ORD202504000529,37,43,3.7
ORD202504006625,46,38,3.4
ORD202504019139,30,39,7.3
ORD202504020973,40,34,4.7
ORD202504019275,36,30,3.8
ORD202504014484,32,38,7.8
ORD202504017997,45,45,6.0
ORD202504017349,44,31,1.1
ORD202504022524,38,40,4.7
ORD202504017475,32,44,2.0
ORD202504011966,35,36,6.6
ORD202504001130,37,31,5.5
ORD202504022971,26,32,1.4
ORD202504014370,39,44,3.3
ORD202504012991,27,32,3.4
ORD202504022160,25,40,1.9
ORD202504022518,36,36,4.1
ORD202504022270,47,32,3.5
ORD202504012653,55,42,7.7
ORD202504007073,42,42,3.6
ORD202504002768,27,40,7.0
ORD202504009014,36,37,1.4
ORD202504008979,26,36,6.4
ORD202504001414,43,34,1.3
ORD202504019842,44,39,3.2
ORD202504006046,28,39,4.8
ORD202504016131,29,35,2.1
ORD202504019209,32,33,2.6
ORD202504001593,45,33,6.4
ORD202504002156,55,45,6.7
ORD202504012880,52,41,7.3
ORD202504005346,26,41,6.6
ORD202504014077,45,33,2.6
ORD202504013382,39,37,5.2
ORD202504006027,35,32,1.1
ORD202504005281,46,30,6.4
ORD202504023993,29,44,4.8
ORD202504014617,25,33,3.2
ORD202504013180,34,45,1.4
ORD202504004743,40,44,5.2
ORD202504020802,35,41,4.7
ORD202504010643,38,45,6.2
ORD202504023020,42,43,3.3
ORD202504017245,37,39,2.5
ORD202504012641,41,44,2.0
ORD202504013930,32,31,1.9
ORD202504024224,31,30,7.5
ORD202504009410,41,37,6.2
ORD202504021433,41,42,3.8
ORD202504019396,43,37,4.3
ORD202504008705,36,30,6.0
ORD202504008115,43,36,2.5
ORD202504017085,34,34,4.7
ORD202504000081,49,44,6.8
ORD202504003453,41,39,5.6
ORD202504010690,39,45,7.8
ORD202504007161,48,45,6.3
ORD202504024911,42,31,2.1
ORD202504004061,44,39,5.4
ORD202504020229,44,39,4.0
ORD202504009424,52,31,2.4
ORD202504012817,40,43,6.6
ORD202504021123,40,33,5.1
ORD202504017882,38,31,4.9
ORD202504015228,38,44,5.5
ORD202504011948,38,30,2.5
ORD202504003961,29,44,7.2
ORD202504023093,25,33,5.6
ORD202504005985,33,32,2.9
ORD202504014758,33,42,7.0
ORD202504008892,48,37,4.3
ORD202504014865,44,30,6.4
ORD202504016877,36,42,2.7
ORD202504017409,45,38,7.2
ORD202504020581,40,44,6.1
ORD202504015673,39,40,1.1
ORD202504006071,37,40,5.4
ORD202504014649,40,43,6.3
ORD202504002641,45,39,5.8
ORD202504004855,38,44,6.1
ORD202504006567,42,42,7.0
ORD202504020720,25,41,8.0
ORD202504022093,47,44,5.4
ORD202504005415,25,45,7.4
ORD202504001907,38,33,7.8
ORD202504005557,36,34,4.2
ORD202504008498,33,34,5.4
ORD202504022877,33,42,2.0
ORD202504004058,39,32,7.7
ORD202504010424,44,44,3.0
ORD202504003568,52,31,2.6
ORD202504017577,45,40,5.3
ORD202504007726,38,32,6.4
ORD202504017619,34,39,6.8
ORD202504024251,27,41,5.5
ORD202504018651,32,32,1.1
ORD202504002992,41,43,6.3
ORD202504010106,55,33,3.7
ORD202504016481,42,42,8.0
ORD202504006876,41,40,5.6
ORD202504010552,50,38,5.7
ORD202504003155,45,44,2.7
ORD202504023480,32,37,6.1
ORD202504005742,37,40,6.2
ORD202504024101,40,40,2.2
ORD202504020955,47,31,1.9
ORD202504018159,43,42,4.0
ORD202504006577,43,44,3.8
ORD202504004767,39,30,4.0
ORD202504024859,49,44,1.2
ORD202504008462,54,31,6.2
ORD202504009079,51,34,7.9
ORD202504023791,33,31,4.2
ORD202504012550,41,39,6.7
ORD202504014807,33,35,5.8
ORD202504005144,48,42,6.7
ORD202504004212,47,33,1.8
ORD202504012404,39,45,1.3
ORD202504022037,29,41,7.7
ORD202504014508,34,36,2.3
ORD202504014647,39,44,7.8
ORD202504014158,33,41,4.5
ORD202504001457,31,33,4.5
ORD202504010756,39,43,2.3
ORD202504013837,30,44,6.9
ORD202504002087,32,39,4.4
ORD202504005702,50,30,3.4
ORD202504020639,50,31,1.4
ORD202504024769,38,44,5.8
ORD202504014917,44,40,4.7
ORD202504016912,47,33,7.0
ORD202504004672,46,45,2.6
ORD202504011107,30,33,4.4
ORD202504001857,41,38,7.9
ORD202504010195,33,40,1.8
ORD202504009243,33,40,6.4
ORD202504007181,45,43,7.6
ORD202504002474,55,31,4.5
ORD202504005926,38,34,7.2
ORD202504020176,38,39,1.9
ORD202504017871,46,41,5.4
ORD202504020604,37,44,4.3
ORD202504009495,55,36,1.4
ORD202504000358,29,40,3.5
ORD202504013862,36,42,1.4
ORD202504014172,42,45,4.0
ORD202504024718,26,40,4.0
ORD202504013541,52,44,4.4
ORD202504013270,47,40,6.7
ORD202504004489,25,44,2.2
ORD202504012921,25,35,3.0
ORD202504000547,33,30,8.0
ORD202504024256,36,36,7.6
ORD202504014446,41,43,7.0
ORD202504018808,36,31,4.5
ORD202504018739,25,39,7.3
ORD202504015077,43,45,3.5
ORD202504003324,42,33,2.3
ORD202504007819,43,36,7.2
ORD202504023649,39,41,3.7
ORD202504020105,44,45,5.6
ORD202504010813,44,35,3.6
ORD202504003632,47,43,5.8
ORD202504006772,32,41,7.5
ORD202504004030,25,31,6.0
ORD202504016146,34,31,3.8
ORD202504024240,54,41,6.7
ORD202504004295,55,45,1.7
ORD202504004384,38,32,2.9
ORD202504013646,40,35,6.0
ORD202504005630,36,43,4.0
ORD202504012897,48,34,1.5
ORD202504015099,46,38,4.3
ORD202504018736,37,33,2.4
ORD202504007157,37,40,2.5
ORD202504009990,53,44,5.8
ORD202504013610,48,35,5.4
ORD202504016937,47,38,2.2
ORD202504024142,35,43,7.0
ORD202504005731,47,31,4.4
ORD202504017788,40,44,2.5
ORD202504003584,38,41,2.3
ORD202504015652,26,44,4.6
ORD202504005304,25,34,5.7
ORD202504001410,43,31,7.4
ORD202504008345,37,35,3.3
ORD202504022938,37,38,2.6
ORD202504016892,43,43,1.2
ORD202504004633,25,33,5.7
ORD202504023836,48,39,6.6
ORD202504022003,42,33,4.1
ORD202504000719,40,36,3.6
ORD202504023328,41,40,6.2
ORD202504005984,45,44,5.0
ORD202504015690,31,32,7.3
ORD202504012827,39,37,3.9
ORD202504011296,41,42,7.5
ORD202504011951,38,32,4.7
ORD202504022875,44,32,7.9
ORD202504018920,41,33,3.9
ORD202504010844,29,33,4.5
ORD202504021268,26,38,4.6
ORD202504009379,44,32,6.2
ORD202504012501,48,34,1.1
ORD202504006226,42,40,3.7
ORD202504005508,29,42,5.7
ORD202504000815,32,35,7.3
ORD202504023752,36,37,4.2
ORD202504009065,37,40,7.0
ORD202504008179,44,41,3.4
ORD202504011430,38,35,3.4
ORD202504007124,28,37,4.4
ORD202504009875,51,34,7.1
ORD202504009787,33,41,4.8
ORD202504016258,37,38,3.8
ORD202504018140,37,42,5.5
ORD202504009138,48,43,2.8
ORD202504000714,40,44,7.2
ORD202504006614,36,40,5.7
ORD202504022608,36,37,4.0
ORD202504017580,29,42,2.4
ORD202504019800,42,34,5.9
ORD202504022862,54,33,6.6
ORD202504010791,25,30,6.8
ORD202504020063,42,31,5.8
ORD202504004041,38,33,6.8
ORD202504024153,37,36,5.4
ORD202504023174,31,36,5.2
ORD202504004004,37,31,1.9
ORD202504014464,34,35,4.3
ORD202504003719,41,43,7.2
ORD202504011400,44,39,1.7
ORD202504010870,25,41,2.3
ORD202504012423,32,44,6.6
ORD202504011123,45,35,8.0
ORD202504024080,40,37,6.4
ORD202504017893,35,34,6.7
ORD202504002368,54,31,3.7
ORD202504024333,55,36,3.7
ORD202504016942,31,38,7.8
ORD202504003950,41,34,4.4
ORD202504009624,42,34,5.2
ORD202504012186,26,40,1.1
ORD202504005997,29,35,1.5
ORD202504002519,32,42,5.4
ORD202504000462,33,36,6.7
ORD202504011905,43,44,5.4
ORD202504015994,29,39,1.8
ORD202504004566,47,43,4.5
ORD202504013083,40,37,7.9
ORD202504003819,42,41,2.6
ORD202504016795,48,30,4.0
ORD202504012394,26,43,7.4
ORD202504012603,48,30,2.0
ORD202504002211,41,36,1.9
ORD202504018352,25,35,4.6
ORD202504002869,46,30,4.5
ORD202504017818,47,30,7.0
ORD202504023987,55,33,7.2
ORD202504017248,52,37,2.1
ORD202504024044,38,39,6.0
ORD202504008968,38,40,5.1
ORD202504016845,51,41,2.8
ORD202504017261,25,36,6.6
ORD202504014002,46,35,5.9
ORD202504020130,55,40,7.1
ORD202504023659,46,39,3.5
ORD202504016634,54,42,1.8
ORD202504007579,41,30,1.4
ORD202504015046,42,36,4.4
ORD202504014188,53,41,6.6
ORD202504016005,25,39,2.8
ORD202504018872,42,30,6.7
ORD202504004498,41,33,2.0
ORD202504013356,25,40,3.2
ORD202504017352,44,38,5.7
ORD202504002380,52,33,2.8
ORD202504020006,33,32,2.5
ORD202504007350,33,34,5.4
ORD202504016323,44,36,6.8
ORD202504007495,44,43,2.0
ORD202504023714,35,44,6.7
ORD202504001364,44,38,2.9
ORD202504011665,42,31,4.4
ORD202504010149,43,35,2.9
ORD202504007016,31,42,3.9
ORD202504003986,44,45,3.1
ORD202504018192,40,41,1.3
ORD202504015815,46,40,5.9
ORD202504011511,35,44,7.8
ORD202504009709,45,39,6.1
ORD202504002305,51,41,1.1
ORD202504018102,37,30,4.8
ORD202504008103,32,32,5.2
ORD202504004008,46,38,5.3
ORD202504009670,41,40,4.4
ORD202504023098,52,33,7.6
ORD202504008744,34,31,5.8
ORD202504019776,41,34,6.5
ORD202504010410,44,38,1.8
ORD202504004311,55,36,3.9
ORD202504008767,49,33,4.7
ORD202504008574,29,43,2.3
ORD202504016592,46,42,5.1
ORD202504007605,51,33,7.3
ORD202504005856,34,32,1.5
ORD202504017190,45,31,4.9
ORD202504002964,52,43,3.8
ORD202504010673,45,37,5.8
ORD202504022880,33,31,7.6
ORD202504014513,34,36,5.5
ORD202504019171,38,32,4.8
ORD202504019406,47,45,6.8
ORD202504015329,47,32,1.3
ORD202504012466,29,32,6.4
ORD202504021072,49,37,3.6
ORD202504023984,34,31,4.9
ORD202504022008,33,31,5.9
ORD202504003406,42,42,2.5
ORD202504023152,33,40,4.6
ORD202504015594,27,39,6.7
ORD202504013447,40,44,1.4
ORD202504005192,30,31,1.2
ORD202504015211,25,35,5.9
ORD202504007437,42,37,3.1
ORD202504001807,32,45,5.0
ORD202504010679,34,36,1.4
ORD202504022258,44,33,3.8
ORD202504022563,40,40,7.5
ORD202504021391,37,44,2.3
ORD202504002160,45,36,1.4
ORD202504023015,33,32,6.9
ORD202504020938,37,30,3.4
ORD202504024529,44,30,3.4
ORD202504018930,31,39,2.1
ORD202504011254,36,45,3.6
ORD202504023449,25,34,2.7
ORD202504024121,37,30,5.1
ORD202504014053,33,43,4.1
ORD202504015500,36,35,3.5
ORD202504013794,50,40,1.4
ORD202504022095,39,45,6.8
ORD202504019909,47,39,4.0
ORD202504007018,26,39,7.7
ORD202504023929,40,40,1.4
ORD202504013687,34,45,3.1
ORD202504014038,44,38,2.1
ORD202504015817,33,36,2.1
ORD202504014752,41,43,2.9
ORD202504016731,55,44,4.2
ORD202504011099,36,32,6.2
ORD202504004416,25,31,3.8
ORD202504005399,34,39,5.8
ORD202504004823,25,31,7.4
ORD202504005227,37,45,4.4
ORD202504012939,28,38,3.4
ORD202504021335,53,33,6.5
ORD202504017726,41,39,2.3
ORD202504021487,50,35,7.3
ORD202504004127,47,36,7.7
ORD202504010902,42,42,2.3
ORD202504018535,34,36,4.8
ORD202504017108,38,30,1.4
ORD202504000968,40,36,3.1
ORD202504014018,52,37,1.9
ORD202504003472,39,45,2.1
ORD202504007327,25,39,5.6
ORD202504021172,55,36,3.2
ORD202504009775,41,40,7.3
ORD202504002809,36,32,3.2
ORD202504015462,44,39,4.2
ORD202504016591,41,33,1.5
ORD202504010241,26,43,7.7
ORD202504017949,43,41,6.5
ORD202504007013,45,45,7.8
ORD202504004505,43,39,3.1
ORD202504004412,51,32,3.8
ORD202504006535,46,32,3.3
ORD202504024746,39,39,4.3
ORD202504012093,34,33,4.1
ORD202504011212,35,43,7.0
ORD202504009177,38,34,6.4
ORD202504020800,43,37,7.4
ORD202504020695,41,35,1.2
ORD202504001553,26,30,2.1
ORD202504020825,34,38,2.2
ORD202504003421,28,45,5.7
ORD202504000566,49,34,5.8
ORD202504018754,30,45,5.1
ORD202504001241,38,31,7.0
ORD202504013040,53,43,6.9
ORD202504011535,36,33,3.3
ORD202504002985,31,43,2.1
ORD202504007245,39,36,2.8
ORD202504023842,33,38,5.9
ORD202504000353,41,31,8.0
ORD202504004800,46,45,2.9
ORD202504016425,45,43,5.0
ORD202504011550,39,38,4.4
ORD202504002526,50,36,2.5
ORD202504010013,43,35,7.4
ORD202504021776,40,31,5.3
ORD202504000967,40,38,3.2
ORD202504007123,25,34,6.0
ORD202504022852,53,34,3.7
ORD202504002100,50,35,3.3
ORD202504021837,31,41,5.1
ORD202504021141,40,40,6.6
ORD202504006150,40,40,3.0
ORD202504005506,46,36,5.1
ORD202504009369,35,39,2.3
ORD202504019180,55,36,7.5
ORD202504007922,39,41,7.9
ORD202504003814,30,37,4.9
ORD202504018566,40,32,5.6
ORD202504004657,38,44,2.4
ORD202504005025,42,39,1.2
ORD202504024803,32,38,7.3
ORD202504020833,45,41,4.3
ORD202504010867,38,41,5.4
ORD202504019740,50,39,5.9
ORD202504019858,29,40,5.6
ORD202504014124,42,45,2.1
ORD202504013796,44,41,4.3
ORD202504019518,39,35,5.1
ORD202504018460,36,42,4.7
ORD202504012965,49,38,3.0
ORD202504022973,37,38,7.3
ORD202504002957,52,35,7.9
ORD202504002852,45,32,5.5
ORD202504018486,32,30,1.3
ORD202504023567,40,32,1.4
ORD202504005213,41,37,2.8
ORD202504005087,28,31,6.5
ORD202504011463,42,42,4.6
ORD202504013230,48,38,6.4
ORD202504004844,26,42,3.3
ORD202504001867,34,39,7.5
ORD202504005717,25,31,6.5
ORD202504004400,35,38,3.8
ORD202504015775,35,32,3.7
ORD202504006833,30,32,7.1
ORD202504000431,36,32,7.6
ORD202504010026,26,37,5.7
ORD202504021379,32,35,2.3
ORD202504024598,54,40,7.7
ORD202504007461,46,32,3.3
ORD202504016746,53,38,3.1
ORD202504008534,32,30,2.0
ORD202504021309,44,40,6.5
ORD202504021060,47,41,1.6
ORD202504010452,34,31,5.3
ORD202504013876,37,31,2.2
ORD202504010482,49,36,2.3
ORD202504005356,28,38,5.0
ORD202504010796,25,36,4.7
ORD202504019235,43,43,6.3
ORD202504005898,37,42,1.1
ORD202504021570,36,33,1.6
ORD202504012249,41,36,6.7
ORD202504007255,50,34,6.2
ORD202504007818,40,43,2.7
ORD202504001904,41,33,1.9
ORD202504024744,40,38,7.2
ORD202504000384,37,38,6.5
ORD202504019006,46,42,5.8
ORD202504018622,44,31,7.3
ORD202504003296,38,37,6.9
ORD202504012352,46,39,4.3
ORD202504001453,39,37,1.2
ORD202504006151,37,41,1.9
ORD202504001053,45,43,6.0
ORD202504007275,39,34,7.6
ORD202504013498,34,35,6.0
ORD202504008543,30,30,3.9
ORD202504016123,33,38,4.0
ORD202504023454,48,32,2.5
ORD202504003065,37,39,1.2
ORD202504014171,41,38,5.2
ORD202504019066,30,38,6.0
ORD202504011098,37,32,7.8
ORD202504024586,46,39,7.9
ORD202504006253,27,42,1.3
ORD202504007176,48,37,1.8
ORD202504004337,37,40,4.3
ORD202504010957,43,35,6.5
ORD202504012421,46,33,4.3
ORD202504015730,28,41,4.1
ORD202504012327,38,44,2.0
ORD202504004766,49,36,5.1
ORD202504019620,33,44,3.6
ORD202504000138,36,33,7.7
ORD202504018918,53,32,7.2
ORD202504012768,42,41,5.7
ORD202504009218,41,40,5.9
ORD202504015450,42,38,3.6
ORD202504003165,38,43,4.7
ORD202504001579,55,35,5.0
ORD202504023744,51,33,6.3
ORD202504022622,41,39,1.8
ORD202504014326,52,40,6.5
ORD202504002052,37,41,4.5
ORD202504013409,41,41,7.1
ORD202504008614,34,32,6.1
ORD202504008634,55,44,1.9
ORD202504001494,36,42,2.1
ORD202504003926,55,33,4.3
ORD202504008784,48,32,5.8
ORD202504003100,36,34,1.7
ORD202504002230,43,45,4.1
ORD202504000202,41,39,2.8
ORD202504006767,41,35,3.3
ORD202504018143,47,44,5.4
ORD202504014268,55,38,3.3
ORD202504009463,49,34,3.1
ORD202504015926,34,45,7.2
ORD202504017766,47,38,5.6
ORD202504012710,33,44,1.2
ORD202504013781,29,32,2.9
ORD202504022754,27,44,7.3
ORD202504011219,45,36,2.8
ORD202504023087,46,45,4.4
ORD202504006041,50,43,8.0
ORD202504005738,25,42,5.2
ORD202504007947,54,42,3.7
ORD202504013291,46,31,3.3
ORD202504005332,29,42,5.6
ORD202504004032,25,43,3.3
ORD202504021491,27,39,2.3
ORD202504017830,31,38,1.7
ORD202504009818,47,45,1.9
ORD202504010622,46,36,2.5
ORD202504020424,50,40,5.6
ORD202504012549,54,34,6.9
ORD202504002161,39,43,1.9
ORD202504017319,54,37,4.8
ORD202504016466,41,45,2.7
ORD202504011969,25,44,7.0
ORD202504006454,54,33,6.9
ORD202504003953,30,32,1.3
ORD202504006790,55,42,2.9
ORD202504022977,32,32,7.8
ORD202504015282,48,43,2.6
ORD202504009689,38,45,1.9
ORD202504017453,30,39,4.2
ORD202504012020,37,39,1.1
ORD202504002797,30,34,1.7
ORD202504014590,50,41,1.6
ORD202504017681,45,33,6.6
ORD202504002365,36,40,2.3
ORD202504015583,32,32,4.2
ORD202504006422,34,40,5.5
ORD202504017440,30,31,6.5
ORD202504003432,39,33,7.9
ORD202504006011,34,42,7.1
ORD202504022247,30,41,6.8
ORD202504022143,43,39,7.1
ORD202504016735,51,38,5.8
ORD202504013724,47,45,4.3
ORD202504003606,40,38,6.4
ORD202504015556,52,44,3.5
ORD202504008731,51,37,3.6
ORD202504013998,48,41,5.2
ORD202504023814,55,35,5.2
ORD202504019280,41,35,6.0
ORD202504002754,37,42,5.2
ORD202504024712,34,38,3.2
ORD202504001600,34,32,1.2
ORD202504008605,36,44,5.8
ORD202504023124,45,40,2.3
ORD202504021822,44,37,5.9
ORD202504011501,55,33,7.9
ORD202504019548,34,41,6.3
ORD202504022709,40,36,6.8
ORD202504023257,42,32,3.9
ORD202504020002,36,38,3.5
ORD202504020746,33,34,4.2
ORD202504019878,25,35,1.9
ORD202504008152,52,42,2.5
ORD202504007601,54,37,4.4
ORD202504012852,46,35,3.0
ORD202504005458,42,38,3.3
ORD202504014948,42,31,2.9
ORD202504015984,35,44,3.5
ORD202504002276,25,30,7.7
ORD202504013432,38,45,2.6
ORD202504019159,41,36,4.0
ORD202504023092,42,34,1.0
ORD202504024960,41,30,2.4
ORD202504004763,40,32,1.2
ORD202504018469,42,44,3.8
ORD202504023037,37,37,5.0
ORD202504023380,25,44,2.9
ORD202504019941,30,35,7.0
ORD202504001158,46,41,5.0
ORD202504024090,33,36,5.2
ORD202504019595,47,35,3.2
ORD202504023311,30,30,1.9
ORD202504016424,36,38,1.8
ORD202504019464,44,45,4.5
ORD202504013435,45,32,1.7
ORD202504007395,44,34,1.3
ORD202504005964,38,44,3.3
ORD202504021821,44,37,5.1
ORD202504016792,45,42,6.6
ORD202504001590,28,32,2.3
ORD202504022700,38,38,1.7
ORD202504005161,25,38,6.2
ORD202504022509,37,34,1.3
ORD202504023700,34,35,2.5
ORD202504019555,32,42,2.0
ORD202504001475,29,33,6.0
ORD202504010293,44,44,1.5
ORD202504017845,50,39,4.9
ORD202504015078,41,40,6.2
ORD202504011125,37,45,1.6
ORD202504022889,39,43,2.9
ORD202504018323,40,34,3.0
ORD202504002891,34,41,7.9
ORD202504007274,46,32,1.4
ORD202504003297,41,31,7.6
ORD202504015524,44,40,6.9
ORD202504003255,31,40,2.5
ORD202504023665,39,41,6.9
ORD202504008723,31,30,1.7
ORD202504022516,50,31,3.6
ORD202504004829,35,36,7.0
ORD202504018537,46,43,1.7
ORD202504023730,35,36,6.8
ORD202504005469,47,37,2.6
ORD202504003544,36,45,1.8
ORD202504021878,25,45,3.7
ORD202504024623,43,38,6.2
ORD202504022735,41,39,3.6
ORD202504017963,35,41,3.1
ORD202504021733,26,37,5.1
ORD202504024573,50,44,7.1
ORD202504005203,33,41,3.4
ORD202504003502,34,38,4.5
ORD202504004265,46,34,7.1
ORD202504003230,39,37,7.6
ORD202504001162,43,39,5.4
ORD202504009034,30,32,2.5
ORD202504019979,43,37,3.9
ORD202504006230,38,32,3.6
ORD202504017043,39,39,2.0
ORD202504002263,45,37,5.2
ORD202504017517,50,40,5.7
ORD202504002130,52,45,6.4
ORD202504012787,30,31,7.2
ORD202504016628,41,41,1.7
ORD202504024556,48,44,5.5
ORD202504022459,40,33,6.1
ORD202504008402,33,35,6.5
ORD202504011653,45,44,3.1
ORD202504018750,51,33,1.0
ORD202504005354,43,35,4.4
ORD202504020404,42,40,5.7
ORD202504010997,39,31,7.3
ORD202504006806,36,38,4.2
ORD202504005099,46,39,6.6
ORD202504010499,40,32,3.3
ORD202504015131,38,42,5.2
ORD202504008332,38,33,1.1
ORD202504003597,43,35,2.5
ORD202504012395,46,30,2.1
ORD202504016285,31,30,1.9
ORD202504000145,41,36,3.9
ORD202504019034,47,42,5.2
ORD202504019639,33,37,6.2
ORD202504017249,47,38,7.1
ORD202504019348,34,34,6.1
ORD202504003495,37,30,4.0
ORD202504018889,49,36,1.4
ORD202504002171,43,30,6.8
ORD202504012551,46,36,7.0
ORD202504014828,49,35,3.0
ORD202504017026,25,44,4.4
ORD202504021580,53,40,1.2
ORD202504014428,49,43,3.3
ORD202504006898,25,36,6.9
ORD202504023897,54,34,7.6
ORD202504020819,55,35,5.3
ORD202504024527,25,37,3.0
ORD202504016033,32,31,6.1
ORD202504022429,45,42,2.9
ORD202504017506,35,30,7.2
ORD202504014611,37,39,3.2
ORD202504002909,38,35,6.6
ORD202504021970,29,34,7.7
ORD202504017898,37,32,6.0
ORD202504024109,35,35,6.6
ORD202504006327,35,30,1.1
ORD202504021070,26,34,2.1
ORD202504007020,48,40,6.6
ORD202504018598,37,37,3.3
ORD202504010512,43,33,4.8
ORD202504016162,48,34,2.0
ORD202504002918,39,33,6.5
ORD202504020681,45,44,3.2
ORD202504017910,35,39,5.0
ORD202504007644,31,34,4.6
ORD202504020656,28,31,4.1
ORD202504007431,41,35,2.1
ORD202504020030,33,32,5.5
ORD202504018360,31,30,7.8
ORD202504011271,46,31,3.7
ORD202504013394,43,39,5.2
ORD202504014843,37,44,3.8
ORD202504018533,40,43,6.5
ORD202504010651,28,30,5.5
ORD202504008590,37,45,6.9
ORD202504017745,28,34,3.2
ORD202504019538,36,41,1.7
ORD202504014235,33,38,6.7
ORD202504001349,48,40,1.3
ORD202504010908,38,37,1.1
ORD202504010441,37,35,3.0
ORD202504001197,39,42,4.2
ORD202504019654,31,33,3.0
ORD202504018021,36,42,7.8
ORD202504010781,31,36,4.3
ORD202504018315,42,40,2.2
ORD202504005708,45,40,3.2
ORD202504006246,46,39,7.3
ORD202504016079,39,45,5.8
ORD202504008577,48,40,1.2
ORD202504009580,29,32,5.0
ORD202504017097,40,32,1.9
ORD202504014767,49,44,5.4
ORD202504016165,48,42,6.2
ORD202504011247,38,34,4.2
ORD202504009316,37,30,1.1
ORD202504008280,35,33,6.3
ORD202504005193,29,44,4.6
ORD202504024855,35,40,3.8
ORD202504004915,43,42,2.4
ORD202504018366,43,38,4.7
ORD202504000235,43,31,2.5
ORD202504002668,40,34,2.4
ORD202504015659,55,31,5.1
ORD202504008226,36,41,3.6
ORD202504004261,35,33,4.7
ORD202504012508,40,40,6.3
ORD202504023708,29,30,2.3
ORD202504004359,25,45,2.2
ORD202504011341,50,40,5.0
ORD202504001006,55,33,2.1
ORD202504023421,39,36,7.4
ORD202504018529,31,41,7.6
ORD202504022205,38,36,1.3
ORD202504019106,41,44,5.5
ORD202504003104,48,37,4.2
ORD202504019226,52,45,4.9
ORD202504017869,46,44,2.3
ORD202504006575,44,33,5.3
ORD202504005136,48,32,4.4
ORD202504003075,34,40,1.3
ORD202504022779,26,45,1.8
ORD202504014996,45,35,5.0
ORD202504010402,38,31,1.8
ORD202504002411,41,30,7.6
ORD202504019236,42,40,3.7
ORD202504012523,38,42,5.1
ORD202504018433,41,31,2.2
ORD202504021385,47,38,3.1
ORD202504019371,41,41,1.3
ORD202504013616,46,36,3.4
ORD202504009307,42,39,6.3
ORD202504000594,37,39,1.1
ORD202504019373,55,40,4.0
ORD202504004116,52,42,2.4
ORD202504024354,37,40,3.6
ORD202504022361,28,40,6.5
ORD202504014602,37,43,6.0
ORD202504001718,50,40,3.0
ORD202504002771,38,31,4.6
ORD202504014612,41,39,4.6
ORD202504013218,32,45,6.8
ORD202504010799,31,40,3.5
ORD202504011464,49,45,7.6
ORD202504005807,39,31,3.1
ORD202504019710,30,44,3.7
ORD202504010064,49,45,2.1
ORD202504019975,55,40,4.6
ORD202504009519,42,31,5.2
ORD202504020434,33,31,4.9
ORD202504014353,34,30,7.6
ORD202504006526,49,32,3.2
ORD202504010249,38,33,1.5
ORD202504004171,45,38,6.0
ORD202504016396,30,31,6.2
ORD202504014494,48,39,3.2
ORD202504002637,36,30,7.6
