,RESTAURANT_ID,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active
10304,REST10307,Delhi Tandoor Darbar,Delhi,Fast Food,Cloud Kitchen,16-25,Y
10305,REST10308,Sri Tandoor Stop,Kolkata,Pizza,Restaurant,16-25,Y
10306,REST10309,Fresh Biryani Hub,Delhi,North Indian,Cloud Kitchen,16-25,Y
10307,REST10310,Hot & Crispy Thali Cafe,Bengaluru,North Indian,Restaurant,26-40,Y
10308,REST10311,Thindi Mane Mess Heaven,Bengaluru,South Indian,Restaurant,16-25,Y
10309,REST10312,Spicy House Clouds,Kolkata,Biryani,Restaurant,16-25,Y
10310,REST10313,Sri Biryani Stop,Bengaluru,Chinese,Restaurant,26-40,Y
10311,REST10314,Urban Express Corner,Kolkata,Biryani,Restaurant,<=15,Y
10312,REST10315,Hot & Crispy Express Stop,Hyderabad,Biryani,Cloud Kitchen,16-25,Y
10313,REST10316,Hot & Crispy Pizza Darbar,Delhi,Pizza,Restaurant,16-25,Y
10314,REST10317,Classic Paratha Stop,Delhi,Biryani,Restaurant,16-25,Y
10315,REST10318,Delhi Pizza Heaven,Kolkata,Healthy,Restaurant,16-25,Y
10316,REST10319,Grand Curry Darbar,Mumbai,Pizza,Restaurant,26-40,Y
10317,REST10320,Delhi House Nest,Bengaluru,Pizza,Restaurant,16-25,N
10318,REST10321,Royal Express Central,Ahmedabad,North Indian,Restaurant,26-40,Y
10319,REST10322,Grand Tandoor Adda,Mumbai,South Indian,Cloud Kitchen,16-25,Y
10320,REST10323,Hot & Crispy Cafe Clouds,Delhi,Biryani,Cloud Kitchen,16-25,Y
10321,REST10324,Delhi House Darbar,Bengaluru,North Indian,Restaurant,26-40,Y
10322,REST10325,Madras Express Palace,Delhi,South Indian,Cloud Kitchen,16-25,Y
10323,REST10326,Delhi Pizza Mahal,Pune,Chinese,Restaurant,16-25,Y
10324,REST10327,Fresh Pizza Stop,Delhi,Chinese,Restaurant,<=15,Y
10325,REST10328,Bombay Cafe Darbar,Bengaluru,Fast Food,Restaurant,<=15,Y
10326,REST10329,Thindi Mane Pizza Cafe,Mumbai,North Indian,Cloud Kitchen,<=15,Y
10327,REST10330,Hot & Crispy Mess Adda,Mumbai,Healthy,Cloud Kitchen,<=15,Y
10328,REST10331,Taste of Paratha Heaven,Pune,Pizza,Restaurant,16-25,Y
10329,REST10332,Taste of Thali Corner,Bengaluru,South Indian,Restaurant,16-25,Y
10330,REST10333,Sri Express Hub,Delhi,Chinese,Restaurant,16-25,Y
10331,REST10334,Kolkata Curry Corner,Kolkata,Biryani,Restaurant,26-40,Y
10332,REST10335,Tandoori Kitchen Corner,Mumbai,Desserts,Cloud Kitchen,>40,Y
10333,REST10336,Madras Mess Nest,Chennai,Fast Food,Restaurant,26-40,Y
10334,REST10337,Sri Thali Corner,Mumbai,North Indian,Restaurant,<=15,Y
10335,REST10338,Hot & Crispy Biryani Point,Mumbai,Biryani,Restaurant,16-25,N
10336,REST10339,Fresh Cafe Nest,Kolkata,Chinese,Cloud Kitchen,16-25,Y
10337,REST10340,Namma Express Heaven,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
10338,REST10341,Kolkata Tandoor Palace,Bengaluru,Fast Food,Restaurant,16-25,Y
10339,REST10342,Taste of Wraps Cafe,Bengaluru,North Indian,Restaurant,>40,Y
10340,REST10343,Taste of Sweets Point,Mumbai,Chinese,Restaurant,>40,Y
10341,REST10344,Grand Paratha Nest,Bengaluru,Healthy,Cloud Kitchen,16-25,Y
10342,REST10345,Flavours of Thali Delight,Mumbai,North Indian,Restaurant,<=15,Y
10343,REST10346,Thindi Mane Cafe Zone,Bengaluru,South Indian,Restaurant,16-25,Y
10344,REST10347,Hot & Crispy Kitchen Hub,Hyderabad,South Indian,Restaurant,<=15,Y
10345,REST10348,Madras Delights Darbar,Bengaluru,Desserts,Restaurant,26-40,Y
10346,REST10349,Tandoori Biryani Point,Mumbai,Fast Food,Restaurant,>40,Y
10347,REST10350,Kolkata Darshini Point,Pune,Biryani,Restaurant,16-25,N
10348,REST10351,Fresh Sweets Darbar,Kolkata,Healthy,Restaurant,16-25,Y
10349,REST10352,Delhi Wraps Corner,Kolkata,Desserts,Cloud Kitchen,26-40,N
10350,REST10353,Namma Express Heaven,Delhi,Pizza,Cloud Kitchen,<=15,Y
10351,REST10354,Hot & Crispy Cafe Stop,Pune,Pizza,Restaurant,16-25,Y
10352,REST10355,Spicy Wraps Adda,Delhi,Pizza,Restaurant,<=15,Y
10353,REST10356,Fresh Paratha Darbar,Kolkata,Desserts,Restaurant,>40,Y
10354,REST10357,Sri Grill Nest,Ahmedabad,North Indian,Cloud Kitchen,<=15,Y
10355,REST10358,Grand Kitchen Clouds,Pune,Fast Food,Cloud Kitchen,>40,Y
10356,REST10359,Bombay Pizza Darbar,Pune,North Indian,Restaurant,16-25,N
10357,REST10360,Annapurna Grill Nest,Pune,Biryani,Restaurant,>40,Y
10358,REST10361,Delhi Paratha Darbar,Hyderabad,Fast Food,Cloud Kitchen,16-25,N
10359,REST10362,Flavours of Express Zone,Pune,North Indian,Restaurant,16-25,Y
10360,REST10363,Namma Thali Bhojanalay,Kolkata,Chinese,Restaurant,26-40,Y
10361,REST10364,Kolkata Cafe Nest,Mumbai,Fast Food,Restaurant,16-25,Y
10362,REST10365,Namma Pizza Palace,Delhi,Pizza,Restaurant,26-40,Y
10363,REST10366,Tandoori Paratha Darbar,Pune,North Indian,Restaurant,<=15,Y
10364,REST10367,Thindi Mane Curry Point,Bengaluru,Desserts,Restaurant,<=15,Y
10365,REST10368,Sri Cafe Point,Chennai,Healthy,Restaurant,<=15,Y
10366,REST10369,Urban Darshini Mahal,Pune,South Indian,Restaurant,16-25,Y
10367,REST10370,Sri Grill Palace,Bengaluru,Chinese,Cloud Kitchen,<=15,Y
10368,REST10371,Grand Biryani Clouds,Kolkata,Biryani,Restaurant,<=15,Y
10369,REST10372,Flavours of Mess Stop,Mumbai,Fast Food,Restaurant,26-40,Y
10370,REST10373,Sri Express Central,Pune,Biryani,Restaurant,>40,N
10371,REST10374,Royal Mess Central,Pune,South Indian,Restaurant,16-25,Y
10372,REST10375,Spicy Tandoor Mahal,Ahmedabad,Desserts,Restaurant,<=15,Y
10373,REST10376,Fresh Delights Delight,Pune,Biryani,Cloud Kitchen,16-25,Y
10374,REST10377,Flavours of House Zone,Bengaluru,South Indian,Cloud Kitchen,<=15,Y
10375,REST10378,Kolkata Thali Clouds,Mumbai,South Indian,Restaurant,16-25,Y
10376,REST10379,Madras Express Stop,Bengaluru,Biryani,Restaurant,16-25,Y
10377,REST10380,Bombay Paratha Bhojanalay,Mumbai,South Indian,Restaurant,<=15,Y
10378,REST10381,Urban Darshini Darbar,Hyderabad,North Indian,Restaurant,<=15,Y
10379,REST10382,Kolkata Curry Cafe,Bengaluru,North Indian,Restaurant,26-40,Y
10380,REST10383,Urban Pizza Zone,Delhi,Healthy,Cloud Kitchen,<=15,Y
10381,REST10384,Spicy Mess Nest,Bengaluru,South Indian,Restaurant,>40,Y
10382,REST10385,Bombay Biryani Nest,Pune,Healthy,Restaurant,16-25,Y
10383,REST10386,Madras Kitchen Palace,Bengaluru,North Indian,Restaurant,<=15,Y
10384,REST10387,Sri Grill Adda,Pune,Healthy,Cloud Kitchen,<=15,Y
10385,REST10388,Classic Curry Clouds,Pune,Chinese,Restaurant,<=15,Y
10386,REST10389,Bombay Express Nest,Delhi,Fast Food,Cloud Kitchen,<=15,Y
10387,REST10390,Kolkata Darshini Palace,Pune,North Indian,Restaurant,26-40,Y
10388,REST10391,Punjabi Kitchen Heaven,Bengaluru,Pizza,Restaurant,<=15,Y
10389,REST10392,Flavours of Grill Bhojanalay,Delhi,Biryani,Cloud Kitchen,16-25,Y
10390,REST10393,Madras Paratha Point,Chennai,Chinese,Restaurant,16-25,Y
10391,REST10394,Classic Cafe Stop,Bengaluru,Chinese,Restaurant,16-25,Y
10392,REST10395,Punjabi Grill Heaven,Bengaluru,Fast Food,Restaurant,16-25,Y
10393,REST10396,Urban Thali Darbar,Bengaluru,North Indian,Restaurant,16-25,Y
10394,REST10397,Taste of Express Stop,Ahmedabad,Biryani,Cloud Kitchen,26-40,Y
10395,REST10398,Namma Pizza Palace,Delhi,North Indian,Cloud Kitchen,16-25,Y
10396,REST10399,Royal Paratha Central,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
10397,REST10400,Royal Wraps Heaven,Hyderabad,Desserts,Restaurant,<=15,Y
10398,REST10401,Punjabi House Point,Chennai,Desserts,Restaurant,26-40,Y
10399,REST10402,Delhi Darshini Heaven,Delhi,North Indian,Restaurant,26-40,Y
10400,REST10403,Fresh Cafe Central,Bengaluru,Biryani,Restaurant,16-25,Y
10401,REST10404,Fresh Biryani Mahal,Bengaluru,Pizza,Restaurant,26-40,Y
10402,REST10405,Royal Biryani Hub,Kolkata,North Indian,Restaurant,<=15,Y
10403,REST10406,Madras Pizza Cafe,Pune,Pizza,Cloud Kitchen,16-25,Y
10404,REST10407,Madras Paratha Stop,Bengaluru,Chinese,Restaurant,<=15,Y
10405,REST10408,Madras Cafe Hub,Pune,Fast Food,Restaurant,26-40,Y
10406,REST10409,Fresh Express Cafe,Mumbai,North Indian,Restaurant,16-25,Y
10407,REST10410,Bombay Biryani Point,Bengaluru,Pizza,Restaurant,<=15,Y
10408,REST10411,Royal Express Palace,Delhi,South Indian,Restaurant,26-40,Y
10409,REST10412,Madras House Zone,Kolkata,Pizza,Cloud Kitchen,<=15,Y
10410,REST10413,Madras Grill Mahal,Pune,South Indian,Restaurant,16-25,Y
10411,REST10414,Fresh Grill Zone,Mumbai,Chinese,Restaurant,16-25,Y
10412,REST10415,Taste of Tandoor Nest,Bengaluru,South Indian,Restaurant,16-25,Y
10413,REST10416,Urban Kitchen Palace,Hyderabad,North Indian,Cloud Kitchen,26-40,Y
10414,REST10417,Bombay Grill Palace,Ahmedabad,Chinese,Restaurant,26-40,Y
10415,REST10418,Tandoori Curry Bhojanalay,Ahmedabad,Fast Food,Restaurant,26-40,Y
10416,REST10419,Annapurna Cafe Zone,Chennai,North Indian,Restaurant,16-25,Y
10417,REST10420,Delhi Mess Palace,Bengaluru,Fast Food,Restaurant,>40,Y
10418,REST10421,Punjabi Darshini Nest,Delhi,North Indian,Restaurant,16-25,Y
10419,REST10422,Urban Biryani Cafe,Kolkata,Fast Food,Cloud Kitchen,26-40,Y
10420,REST10423,Royal Sweets Zone,Pune,North Indian,Cloud Kitchen,>40,Y
10421,REST10424,Delhi Paratha Hub,Chennai,South Indian,Restaurant,<=15,Y
10422,REST10425,Urban Darshini Bhojanalay,Mumbai,North Indian,Restaurant,26-40,N
10423,REST10426,Grand Tandoor Nest,Hyderabad,Desserts,Restaurant,26-40,Y
10424,REST10427,Tandoori Curry Mahal,Mumbai,North Indian,Cloud Kitchen,16-25,Y
10425,REST10428,Delhi Delights Nest,Bengaluru,Biryani,Restaurant,<=15,Y
10426,REST10429,Kolkata Pizza Stop,Chennai,Fast Food,Restaurant,16-25,Y
10427,REST10430,Fresh Pizza Delight,Chennai,South Indian,Cloud Kitchen,26-40,Y
10428,REST10431,Taste of Pizza Bhojanalay,Delhi,Biryani,Restaurant,>40,Y
10429,REST10432,Kolkata Paratha Stop,Delhi,Pizza,Restaurant,16-25,Y
10430,REST10433,Bombay Sweets Clouds,Kolkata,Biryani,Restaurant,26-40,Y
10431,REST10434,Taste of Paratha Heaven,Delhi,Biryani,Restaurant,26-40,N
10432,REST10435,Taste of Sweets Mahal,Hyderabad,Healthy,Restaurant,<=15,Y
10433,REST10436,Spicy Cafe Zone,Chennai,Biryani,Restaurant,26-40,Y
10434,REST10437,Royal Grill Zone,Bengaluru,North Indian,Restaurant,16-25,Y
10435,REST10438,Thindi Mane Delights Clouds,Bengaluru,South Indian,Restaurant,>40,Y
10436,REST10439,Royal Wraps Heaven,Mumbai,South Indian,Restaurant,16-25,Y
10437,REST10440,Fresh Express Bhojanalay,Ahmedabad,Pizza,Cloud Kitchen,<=15,N
10438,REST10441,Delhi Tandoor Clouds,Kolkata,Desserts,Cloud Kitchen,26-40,Y
10439,REST10442,Bombay Curry Nest,Mumbai,Pizza,Cloud Kitchen,26-40,Y
10440,REST10443,Annapurna Curry Nest,Mumbai,Biryani,Restaurant,<=15,Y
10441,REST10444,Classic Biryani Point,Chennai,Chinese,Restaurant,26-40,Y
10442,REST10445,Delhi Kitchen Palace,Hyderabad,Biryani,Restaurant,16-25,Y
10443,REST10446,Hot & Crispy Paratha Central,Bengaluru,Pizza,Cloud Kitchen,<=15,Y
10444,REST10447,Taste of Kitchen Heaven,Bengaluru,North Indian,Restaurant,26-40,Y
10445,REST10448,Spicy House Adda,Delhi,Desserts,Restaurant,16-25,N
10446,REST10449,Classic Cafe Darbar,Pune,Desserts,Cloud Kitchen,26-40,Y
10447,REST10450,Urban Paratha Delight,Hyderabad,North Indian,Restaurant,16-25,Y
10448,REST10451,Kolkata Biryani Central,Bengaluru,Fast Food,Restaurant,16-25,Y
10449,REST10452,Sri Wraps Central,Bengaluru,South Indian,Restaurant,16-25,Y
10450,REST10453,Kolkata Express Heaven,Pune,North Indian,Restaurant,16-25,Y
10451,REST10454,Spicy Mess Point,Chennai,Healthy,Restaurant,<=15,Y
10452,REST10455,Kolkata Biryani Nest,Chennai,South Indian,Restaurant,<=15,Y
10453,REST10456,Urban Mess Central,Hyderabad,Chinese,Restaurant,<=15,Y
10454,REST10457,Tandoori Biryani Zone,Hyderabad,South Indian,Restaurant,16-25,Y
10455,REST10458,Flavours of Kitchen Central,Delhi,South Indian,Restaurant,<=15,Y
10456,REST10459,Kolkata Express Clouds,Mumbai,North Indian,Restaurant,<=15,Y
10457,REST10460,Delhi House Nest,Hyderabad,North Indian,Restaurant,16-25,Y
10458,REST10461,Hot & Crispy Thali Hub,Pune,North Indian,Restaurant,26-40,Y
10459,REST10462,Namma Cafe Bhojanalay,Delhi,Chinese,Cloud Kitchen,>40,Y
10460,REST10463,Delhi Paratha Zone,Mumbai,Chinese,Cloud Kitchen,16-25,Y
10461,REST10464,Sri Express Delight,Kolkata,Desserts,Restaurant,<=15,Y
10462,REST10465,Madras Pizza Nest,Hyderabad,Biryani,Cloud Kitchen,16-25,Y
10463,REST10466,Classic Tandoor Stop,Hyderabad,Fast Food,Restaurant,26-40,Y
10464,REST10467,Spicy Biryani Darbar,Bengaluru,North Indian,Restaurant,<=15,Y
10465,REST10468,Tandoori House Heaven,Mumbai,Fast Food,Cloud Kitchen,26-40,Y
10466,REST10469,Tandoori Express Central,Chennai,Biryani,Restaurant,26-40,Y
10467,REST10470,Annapurna Delights Nest,Bengaluru,Biryani,Restaurant,16-25,Y
10468,REST10471,Namma Kitchen Hub,Mumbai,South Indian,Restaurant,>40,Y
10469,REST10472,Taste of Biryani Point,Hyderabad,Pizza,Restaurant,<=15,N
10470,REST10473,Royal Cafe Cafe,Bengaluru,Fast Food,Restaurant,16-25,Y
10471,REST10474,Bombay Darshini Bhojanalay,Hyderabad,Biryani,Cloud Kitchen,<=15,Y
10472,REST10475,Delhi Delights Delight,Delhi,North Indian,Cloud Kitchen,26-40,Y
10473,REST10476,Punjabi Pizza Clouds,Pune,Desserts,Restaurant,<=15,Y
10474,REST10477,Grand Paratha Nest,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
10475,REST10478,Classic Biryani Clouds,Pune,South Indian,Restaurant,26-40,Y
10476,REST10479,Sri House Heaven,Kolkata,North Indian,Restaurant,26-40,Y
10477,REST10480,Punjabi Mess Corner,Pune,Chinese,Cloud Kitchen,26-40,Y
10478,REST10481,Sri Curry Clouds,Delhi,North Indian,Cloud Kitchen,>40,Y
10479,REST10482,Thindi Mane Sweets Adda,Chennai,Fast Food,Restaurant,16-25,N
10480,REST10483,Sri Paratha Darbar,Kolkata,South Indian,Restaurant,16-25,Y
10481,REST10484,Hot & Crispy Cafe Corner,Hyderabad,Biryani,Cloud Kitchen,16-25,Y
10482,REST10485,Bombay Biryani Bhojanalay,Chennai,Healthy,Restaurant,16-25,Y
10483,REST10486,Classic House Mahal,Mumbai,South Indian,Restaurant,26-40,N
10484,REST10487,Madras House Clouds,Kolkata,Pizza,Restaurant,<=15,Y
10485,REST10488,Namma Pizza Hub,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
10486,REST10489,Madras Paratha Bhojanalay,Bengaluru,North Indian,Restaurant,26-40,Y
10487,REST10490,Punjabi Delights Point,Kolkata,Chinese,Restaurant,16-25,Y
10488,REST10491,Sri Thali Heaven,Mumbai,North Indian,Restaurant,26-40,Y
10489,REST10492,Grand Wraps Bhojanalay,Hyderabad,South Indian,Restaurant,26-40,N
10490,REST10493,Annapurna Grill Delight,Mumbai,Chinese,Restaurant,>40,Y
10491,REST10494,Madras Express Stop,Delhi,Chinese,Cloud Kitchen,<=15,Y
10492,REST10495,Taste of Thali Delight,Hyderabad,Fast Food,Cloud Kitchen,16-25,Y
10493,REST10496,Kolkata Tandoor Zone,Delhi,Healthy,Restaurant,16-25,Y
10494,REST10497,Fresh Cafe Central,Delhi,Fast Food,Restaurant,26-40,Y
10495,REST10498,Namma Pizza Nest,Kolkata,Chinese,Restaurant,16-25,N
10496,REST10499,Bombay Sweets Nest,Delhi,South Indian,Restaurant,16-25,Y
10497,REST10500,Classic Express Palace,Ahmedabad,Pizza,Restaurant,16-25,N
10498,REST10501,Classic Express Hub,Bengaluru,South Indian,Restaurant,16-25,Y
10499,REST10502,Punjabi Paratha Zone,Kolkata,Healthy,Restaurant,16-25,Y
10500,REST10503,Delhi Paratha Stop,Bengaluru,Pizza,Cloud Kitchen,16-25,Y
10501,REST10504,Punjabi Grill Mahal,Pune,North Indian,Restaurant,<=15,N
10502,REST10505,Hot & Crispy Kitchen Darbar,Bengaluru,Biryani,Restaurant,>40,Y
10503,REST10506,Punjabi Express Delight,Chennai,Fast Food,Cloud Kitchen,<=15,Y
10504,REST10507,Madras House Point,Delhi,Desserts,Cloud Kitchen,>40,Y
10505,REST10508,Grand Mess Nest,Pune,Fast Food,Restaurant,26-40,N
10506,REST10509,Thindi Mane Curry Heaven,Delhi,Pizza,Restaurant,<=15,Y
10507,REST10510,Royal Wraps Hub,Bengaluru,Biryani,Restaurant,<=15,Y
10508,REST10511,Bombay Express Heaven,Mumbai,South Indian,Restaurant,16-25,Y
10509,REST10512,Fresh Darshini Point,Delhi,North Indian,Cloud Kitchen,<=15,Y
10510,REST10513,Delhi House Zone,Chennai,Chinese,Restaurant,26-40,Y
10511,REST10514,Punjabi Wraps Mahal,Ahmedabad,Desserts,Restaurant,16-25,Y
10512,REST10515,Hot & Crispy Grill Hub,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
10513,REST10516,Flavours of House Heaven,Delhi,South Indian,Cloud Kitchen,26-40,Y
10514,REST10517,Delhi Cafe Darbar,Mumbai,North Indian,Cloud Kitchen,16-25,Y
10515,REST10518,Classic Sweets Corner,Kolkata,North Indian,Restaurant,26-40,Y
10516,REST10519,Punjabi Thali Mahal,Hyderabad,South Indian,Restaurant,>40,Y
10517,REST10520,Kolkata Curry Heaven,Pune,Desserts,Cloud Kitchen,26-40,Y
10518,REST10521,Namma Biryani Delight,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
10519,REST10522,Taste of Sweets Mahal,Delhi,Biryani,Restaurant,<=15,N
10520,REST10523,Tandoori Mess Stop,Chennai,Chinese,Restaurant,>40,Y
10521,REST10524,Spicy Biryani Point,Ahmedabad,Pizza,Cloud Kitchen,<=15,Y
10522,REST10525,Namma Paratha Corner,Pune,Pizza,Restaurant,16-25,Y
10523,REST10526,Royal Darshini Point,Kolkata,Biryani,Restaurant,16-25,Y
10524,REST10527,Spicy Mess Darbar,Kolkata,Desserts,Cloud Kitchen,26-40,N
10525,REST10528,Royal Grill Palace,Mumbai,North Indian,Cloud Kitchen,16-25,N
10526,REST10529,Tandoori Sweets Delight,Mumbai,Pizza,Restaurant,26-40,N
10527,REST10530,Hot & Crispy Grill Delight,Bengaluru,Pizza,Restaurant,26-40,N
10528,REST10531,Royal Cafe Cafe,Delhi,Healthy,Restaurant,26-40,Y
10529,REST10532,Sri Express Adda,Bengaluru,Biryani,Restaurant,26-40,Y
10530,REST10533,Tandoori Express Corner,Mumbai,Chinese,Restaurant,<=15,Y
10531,REST10534,Namma Express Corner,Pune,South Indian,Cloud Kitchen,26-40,Y
10532,REST10535,Punjabi Thali Stop,Pune,Chinese,Restaurant,26-40,Y
10533,REST10536,Madras Delights Point,Hyderabad,Desserts,Restaurant,<=15,Y
10534,REST10537,Thindi Mane Tandoor Nest,Bengaluru,Fast Food,Cloud Kitchen,16-25,Y
10535,REST10538,Urban Mess Nest,Delhi,Fast Food,Restaurant,16-25,Y
10536,REST10539,Royal Express Clouds,Delhi,North Indian,Cloud Kitchen,26-40,Y
10537,REST10540,Bombay Grill Bhojanalay,Mumbai,Desserts,Restaurant,16-25,Y
10538,REST10541,Classic Delights Point,Chennai,Fast Food,Restaurant,16-25,N
10539,REST10542,Hot & Crispy Grill Adda,Pune,North Indian,Cloud Kitchen,26-40,Y
10540,REST10543,Fresh House Hub,Bengaluru,North Indian,Restaurant,>40,Y
10541,REST10544,Annapurna Darshini Adda,Bengaluru,North Indian,Restaurant,16-25,Y
10542,REST10545,Classic Grill Central,Chennai,Biryani,Restaurant,16-25,Y
10543,REST10546,Hot & Crispy Darshini Darbar,Pune,Biryani,Cloud Kitchen,26-40,Y
10544,REST10547,Delhi Mess Cafe,Bengaluru,Pizza,Cloud Kitchen,16-25,Y
10545,REST10548,Urban Kitchen Cafe,Mumbai,Healthy,Restaurant,16-25,Y
10546,REST10549,Kolkata Grill Palace,Mumbai,South Indian,Restaurant,16-25,Y
10547,REST10550,Sri Cafe Stop,Kolkata,North Indian,Cloud Kitchen,>40,Y
10548,REST10551,Urban Darshini Clouds,Bengaluru,South Indian,Restaurant,26-40,Y
10549,REST10552,Thindi Mane Wraps Nest,Hyderabad,Pizza,Restaurant,<=15,Y
10550,REST10553,Madras Kitchen Darbar,Kolkata,Desserts,Cloud Kitchen,16-25,Y
10551,REST10554,Classic Tandoor Corner,Mumbai,Healthy,Restaurant,16-25,Y
10552,REST10555,Grand Delights Bhojanalay,Ahmedabad,Biryani,Restaurant,16-25,Y
10553,REST10556,Namma Delights Bhojanalay,Hyderabad,Pizza,Restaurant,<=15,Y
10554,REST10557,Namma Tandoor Clouds,Bengaluru,South Indian,Cloud Kitchen,>40,Y
10555,REST10558,Bombay Tandoor Mahal,Mumbai,Biryani,Restaurant,26-40,Y
10556,REST10559,Kolkata Paratha Delight,Kolkata,South Indian,Restaurant,<=15,Y
10557,REST10560,Madras Sweets Zone,Delhi,North Indian,Restaurant,26-40,Y
10558,REST10561,Taste of Darshini Point,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
10559,REST10562,Fresh Grill Cafe,Mumbai,Fast Food,Restaurant,<=15,Y
10560,REST10563,Bombay Tandoor Stop,Kolkata,North Indian,Restaurant,26-40,Y
10561,REST10564,Spicy Darshini Heaven,Kolkata,South Indian,Restaurant,<=15,Y
10562,REST10565,Fresh Tandoor Darbar,Kolkata,Healthy,Restaurant,26-40,Y
10563,REST10566,Bombay Kitchen Central,Kolkata,Biryani,Restaurant,>40,Y
10564,REST10567,Kolkata Grill Stop,Hyderabad,Biryani,Restaurant,26-40,Y
10565,REST10568,Sri Tandoor Clouds,Kolkata,Biryani,Restaurant,26-40,Y
10566,REST10569,Hot & Crispy Cafe Bhojanalay,Delhi,Biryani,Restaurant,26-40,Y
10567,REST10570,Urban Thali Corner,Hyderabad,Pizza,Restaurant,16-25,Y
10568,REST10571,Thindi Mane Kitchen Stop,Mumbai,South Indian,Restaurant,26-40,Y
10569,REST10572,Punjabi Biryani Nest,Bengaluru,Chinese,Restaurant,26-40,N
10570,REST10573,Taste of Thali Point,Chennai,North Indian,Restaurant,>40,Y
10571,REST10574,Delhi Biryani Central,Bengaluru,North Indian,Restaurant,>40,Y
10572,REST10575,Classic Mess Stop,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
10573,REST10576,Classic Curry Zone,Bengaluru,Pizza,Restaurant,<=15,Y
10574,REST10577,Fresh Cafe Delight,Hyderabad,Biryani,Restaurant,<=15,Y
10575,REST10578,Grand House Mahal,Bengaluru,Fast Food,Cloud Kitchen,<=15,Y
10576,REST10579,Kolkata Tandoor Darbar,Delhi,Fast Food,Restaurant,26-40,Y
10577,REST10580,Spicy Darshini Stop,Bengaluru,Pizza,Restaurant,16-25,Y
10578,REST10581,Kolkata Grill Cafe,Ahmedabad,South Indian,Cloud Kitchen,26-40,Y
10579,REST10582,Classic Biryani Mahal,Mumbai,North Indian,Cloud Kitchen,16-25,Y
10580,REST10583,Annapurna Tandoor Adda,Bengaluru,North Indian,Cloud Kitchen,<=15,N
10581,REST10584,Hot & Crispy Sweets Palace,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
10582,REST10585,Classic Tandoor Delight,Pune,Fast Food,Restaurant,16-25,Y
10583,REST10586,Thindi Mane Sweets Hub,Hyderabad,Chinese,Restaurant,>40,Y
10584,REST10587,Urban Darshini Zone,Bengaluru,South Indian,Restaurant,<=15,Y
10585,REST10588,Sri Pizza Point,Hyderabad,Chinese,Restaurant,26-40,Y
10586,REST10589,Tandoori Biryani Cafe,Mumbai,Fast Food,Cloud Kitchen,26-40,Y
10587,REST10590,Flavours of Tandoor Adda,Chennai,Biryani,Cloud Kitchen,16-25,Y
10588,REST10591,Flavours of Express Palace,Bengaluru,Chinese,Restaurant,16-25,Y
10589,REST10592,Fresh Darshini Delight,Mumbai,Biryani,Restaurant,16-25,Y
10590,REST10593,Flavours of Sweets Clouds,Ahmedabad,Biryani,Restaurant,<=15,Y
10591,REST10594,Kolkata Pizza Bhojanalay,Mumbai,Biryani,Restaurant,<=15,Y
10592,REST10595,Bombay Curry Cafe,Bengaluru,South Indian,Restaurant,16-25,Y
10593,REST10596,Urban Sweets Clouds,Bengaluru,Biryani,Restaurant,<=15,N
10594,REST10597,Madras Cafe Darbar,Bengaluru,North Indian,Restaurant,<=15,Y
10595,REST10598,Royal Mess Darbar,Delhi,Chinese,Restaurant,16-25,Y
10596,REST10599,Flavours of Delights Bhojanalay,Chennai,South Indian,Restaurant,16-25,Y
